city_ascii,lat,lng,country,iso2,iso3,admin_name,capital,population,id
kerewan,13.494,-16.095,"gambia, the",gm,gmb,north bank,admin,2751,1270976260
mansa konko,13.3773,-15.6786,"gambia, the",gm,gmb,lower river,admin,18672,1270071162
kanifing,13.4464,-16.6744,"gambia, the",gm,gmb,,admin,,1270000000
conakry,9.5315,-13.6802,guinea,gn,gin,conakry,primary,1494000,1324568159
faranah,10.0404,-10.75,guinea,gn,gin,faranah,admin,19469,1324603099
kankan,10.39,-9.31,guinea,gn,gin,kankan,admin,114009,1324495325
labe,11.32,-12.3,guinea,gn,gin,labé,admin,140575,1324900784
boke,10.94,-14.3,guinea,gn,gin,boké,admin,116270,1324037897
mamou,10.3804,-12.1,guinea,gn,gin,mamou,admin,71153,1324990909
kindia,10.06,-12.87,guinea,gn,gin,kindia,admin,117062,1324348910
kamsar,10.6854,-14.605,guinea,gn,gin,boké,,34973,1324075393
nzerekore,7.76,-8.83,guinea,gn,gin,n’zérékoré,admin,168121,1324336588
fria,10.3804,-13.55,guinea,gn,gin,boké,minor,23729,1324583144
forecariah,9.43,-13.098,guinea,gn,gin,kindia,minor,12358,1324863095
yomou,7.5704,-9.27,guinea,gn,gin,n’zérékoré,minor,3614,1324839778
tongue,11.44,-11.67,guinea,gn,gin,labé,minor,25531,1324920258
telimele,10.905,-13.043,guinea,gn,gin,kindia,minor,30311,1324315862
siguiri,11.4171,-9.1666,guinea,gn,gin,kankan,minor,50159,1324494896
pita,11.08,-12.401,guinea,gn,gin,mamou,minor,20052,1324788694
mali,12.084,-12.301,guinea,gn,gin,labé,minor,5479,1324065197
macenta,8.5504,-9.48,guinea,gn,gin,n’zérékoré,minor,43102,1324817479
kouroussa,10.653,-9.892,guinea,gn,gin,kankan,minor,14223,1324187341
koundara,12.48,-13.296,guinea,gn,gin,boké,minor,13990,1324267190
kissidougou,9.1905,-10.12,guinea,gn,gin,faranah,minor,66815,1324750427
kerouane,9.2704,-9.02,guinea,gn,gin,kankan,minor,15406,1324580549
gueckedou,8.554,-10.151,guinea,gn,gin,n’zérékoré,minor,221715,1324580681
gaoual,11.754,-13.213,guinea,gn,gin,boké,minor,7461,1324589428
dinguiraye,11.299,-10.726,guinea,gn,gin,faranah,minor,6062,1324546502
dabola,10.748,-11.109,guinea,gn,gin,faranah,minor,13057,1324368075
boffa,10.185,-14.043,guinea,gn,gin,boké,minor,2332,1324801511
beyla,8.687,-8.657,guinea,gn,gin,n’zérékoré,minor,13204,1324564039
dalaba,10.656,-12.272,guinea,gn,gin,mamou,minor,6349,1324455027
basse-terre,16,-61.7167,guadeloupe,gp,glp,,admin,,1312938008
pointe-a-pitre,16.2415,-61.533,guadeloupe,gp,glp,,,145511,1312460524
basse-terre,16.2304,-61.44,guadeloupe,gp,glp,,,307,1312109298
malabo,3.75,8.7833,equatorial guinea,gq,gnq,bioko norte,primary,155963,1226861333
pale,-1.4014,5.6325,equatorial guinea,gq,gnq,annobón,admin,,1226970205
evinayong,1.45,10.5667,equatorial guinea,gq,gnq,centro sur,admin,8462,1226336138
mongomo,1.6337,11.3166,equatorial guinea,gq,gnq,wele-nzas,admin,6560,1226565454
bata,1.87,9.77,equatorial guinea,gq,gnq,litoral,admin,173046,1226528087
ebebiyin,2.1511,11.3353,equatorial guinea,gq,gnq,kié-ntem,admin,,1226449195
calatrava,1.1164,9.4186,equatorial guinea,gq,gnq,,,628,1226322426
luba,3.45,8.55,equatorial guinea,gq,gnq,bioko sur,admin,8655,1226278217
komatini,41.1333,25.4167,greece,gr,grc,anatolikí makedonía kai thráki,admin,45631,1300373048
athens,37.9833,23.7333,greece,gr,grc,attikí,primary,3242000,1300715560
ermoupoli,37.4504,24.9333,greece,gr,grc,notío aigaío,admin,12260,1300072209
patra,38.23,21.73,greece,gr,grc,dytikí elláda,admin,163360,1300201099
lamia,38.899,22.434,greece,gr,grc,stereá elláda,admin,47246,1300400935
tripoli,37.5091,22.3794,greece,gr,grc,peloponnísos,admin,28970,1300131630
mitilini,39.1104,26.5546,greece,gr,grc,voreío aigaío,admin,29328,1300101706
hania,35.5122,24.0156,greece,gr,grc,kríti,minor,78728,1300233408
sitia,35.2004,26.0986,greece,gr,grc,kríti,minor,8833,1300275780
seres,41.086,23.5497,greece,gr,grc,kentrikí makedonía,minor,55886,1300726987
iraklio,35.325,25.1305,greece,gr,grc,kríti,admin,137154,1300777854
polygyros,40.381,23.453,greece,gr,grc,kentrikí makedonía,minor,5258,1300297120
thessaloniki,40.6961,22.885,greece,gr,grc,kentrikí makedonía,admin,828000,1300397999
xanthi,41.1418,24.8836,greece,gr,grc,anatolikí makedonía kai thráki,minor,50570,1300051191
kerkira,39.6154,19.9147,greece,gr,grc,ionía nísia,admin,38517,1300093403
kavala,40.9412,24.4018,greece,gr,grc,anatolikí makedonía kai thráki,minor,59240,1300398756
kozani,40.3007,21.789,greece,gr,grc,dytikí makedonía,admin,,1300407295
alexandroupoli,40.8486,25.8744,greece,gr,grc,anatolikí makedonía kai thráki,minor,52979,1300949419
katerini,40.2723,22.5025,greece,gr,grc,kentrikí makedonía,minor,53293,1300524464
ioanina,39.6679,20.8509,greece,gr,grc,ípeiros,admin,86304,1300317204
volos,39.37,22.95,greece,gr,grc,thessalía,minor,110632,1300109851
larissa,39.6304,22.42,greece,gr,grc,thessalía,admin,128758,1300003141
piraievs,37.95,23.7,greece,gr,grc,attikí,minor,466065,1300458367
agrinio,38.6218,21.4077,greece,gr,grc,dytikí elláda,minor,75233,1300351677
pirgos,37.6837,21.45,greece,gr,grc,dytikí elláda,minor,22399,1300188949
chalkida,38.464,23.6124,greece,gr,grc,stereá elláda,minor,71842,1300585149
sparti,37.0737,22.4297,greece,gr,grc,peloponnísos,minor,16187,1300989189
kalamata,37.0389,22.1142,greece,gr,grc,peloponnísos,minor,71823,1300638148
hios,38.3681,26.1358,greece,gr,grc,voreío aigaío,minor,26891,1300169896
rodos,36.4412,28.2225,greece,gr,grc,notío aigaío,minor,56969,1300944675
kos,36.8937,27.2888,greece,gr,grc,notío aigaío,minor,19244,1300683758
grytviken,-54.2806,-36.508,south georgia and south sandwich islands,gs,sgs,,,99,1239048837
san jose,13.9397,-90.82,guatemala,gt,gtm,escuintla,,18655,1320016478
mazatenango,14.5304,-91.51,guatemala,gt,gtm,suchitepéquez,admin,64652,1320123250
cuilapa,14.279,-90.298,guatemala,gt,gtm,santa rosa,admin,16484,1320810416
coban,15.47,-90.38,guatemala,gt,gtm,alta verapaz,admin,65194,1320020813
jutiapa,14.29,-89.9,guatemala,gt,gtm,jutiapa,admin,50681,1320264119
retalhuleu,14.5371,-91.677,guatemala,gt,gtm,retalhuleu,admin,36656,1320999503
livingston,15.8307,-88.7562,guatemala,gt,gtm,izabal,minor,14350,1320970605
san luis,16.2,-89.44,guatemala,gt,gtm,petén,minor,132470,1320642245
san marcos,14.966,-91.8,guatemala,gt,gtm,san marcos,admin,25088,1320960166
flores,16.9337,-89.8833,guatemala,gt,gtm,petén,admin,38035,1320651129
escuintla,14.3004,-90.78,guatemala,gt,gtm,escuintla,admin,107638,1320838903
salama,15.103,-90.314,guatemala,gt,gtm,baja verapaz,admin,40000,1320223205
chiquimula,14.797,-89.544,guatemala,gt,gtm,chiquimula,admin,41521,1320041079
chimaltenango,14.662,-90.82,guatemala,gt,gtm,chimaltenango,admin,82370,1320147012
el progreso,14.85,-90.0167,guatemala,gt,gtm,el progreso,admin,147197,1320849830
antigua guatemala,14.5667,-90.7333,guatemala,gt,gtm,sacatepéquez,admin,39368,1320020808
jalapa,14.633,-89.989,guatemala,gt,gtm,jalapa,admin,45834,1320108089
quetzaltenango,14.83,-91.52,guatemala,gt,gtm,quetzaltenango,admin,575263,1320083599
puerto barrios,15.7175,-88.5927,guatemala,gt,gtm,izabal,admin,56605,1320517532
totonicapan,14.914,-91.358,guatemala,gt,gtm,totonicapán,admin,69734,1320223386
zacapa,14.972,-89.529,guatemala,gt,gtm,zacapa,admin,36088,1320977472
solola,14.773,-91.183,guatemala,gt,gtm,sololá,admin,45373,1320747500
guatemala,14.6211,-90.527,guatemala,gt,gtm,guatemala,primary,1024000,1320197916
la libertad,16.7804,-90.12,guatemala,gt,gtm,petén,minor,8646,1320389989
huehuetenango,15.3204,-91.47,guatemala,gt,gtm,huehuetenango,admin,85992,1320742269
santa cruz del quiche,15.0333,-91.1333,guatemala,gt,gtm,quiché,admin,23618,1320642159
fulacunda,11.773,-15.195,guinea-bissau,gw,gnb,,,1311,1624165742
farim,12.493,-15.227,guinea-bissau,gw,gnb,oio,admin,6792,1624753622
bafata,12.167,-14.666,guinea-bissau,gw,gnb,bafatá,admin,29704,1624735310
bissau,11.865,-15.5984,guinea-bissau,gw,gnb,bissau,primary,403339,1624168850
bolama,11.583,-15.4828,guinea-bissau,gw,gnb,bolama/bijagós,admin,10769,1624958412
buba,11.5889,-14.9958,guinea-bissau,gw,gnb,quinara,admin,,1624903078
cacheu,12.269,-16.165,guinea-bissau,gw,gnb,cacheu,admin,10490,1624294223
catio,11.2167,-15.1667,guinea-bissau,gw,gnb,tombali,admin,9898,1624933572
gabu,12.28,-14.234,guinea-bissau,gw,gnb,gabú,admin,14430,1624988048
quinhamel,11.8869,-15.8556,guinea-bissau,gw,gnb,biombo,admin,,1624877378
corriverton,5.9,-57.17,guyana,gy,guy,east berbice-corentyne,,12000,1328276701
georgetown,6.802,-58.167,guyana,gy,guy,demerara-mahaica,primary,264350,1328160906
fort wellington,6.3909,-57.6038,guyana,gy,guy,mahaica-berbice,admin,,1328483798
bartica,6.4104,-58.63,guyana,gy,guy,cuyuni-mazaruni,admin,11524,1328806426
new amsterdam,6.25,-57.53,guyana,gy,guy,east berbice-corentyne,admin,46874,1328195392
mabaruma,8.2,-59.78,guyana,gy,guy,barima-waini,admin,2972,1328079873
vreed-en-hoop,6.8093,-58.198,guyana,gy,guy,essequibo islands-west demerara,admin,,1328178268
mahdia,5.2667,-59.15,guyana,gy,guy,potaro-siparuni,admin,,1328358422
linden,5.99,-58.27,guyana,gy,guy,upper demerara-berbice,admin,44690,1328531190
lethem,3.39,-59.8,guyana,gy,guy,upper takutu-upper essequibo,admin,352,1328749920
anna regina,7.2704,-58.5001,guyana,gy,guy,pomeroon-supenaam,,3113,1328787362
anna regina,7.2635,-58.4804,guyana,gy,guy,pomeroon-supenaam,admin,,1328583468
ituni,5.43,-58.25,guyana,gy,guy,upper demerara-berbice,,100,1328501744
hong kong,22.305,114.185,hong kong,hk,hkg,,,7206000,1344982653
tegucigalpa,14.102,-87.2175,honduras,hn,hnd,francisco morazán,primary,946000,1340344059
yoro,15.06,-87.29,honduras,hn,hnd,yoro,,15774,1340550354
brus laguna,15.7504,-84.48,honduras,hn,hnd,gracias a dios,,4067,1340003428
la ceiba,15.7631,-86.797,honduras,hn,hnd,atlántida,admin,145926,1340870189
choluteca,13.3007,-87.1908,honduras,hn,hnd,choluteca,admin,99429,1340256619
trujillo,15.9104,-85.96,honduras,hn,hnd,colón,admin,9646,1340756106
comayagua,14.4604,-87.65,honduras,hn,hnd,comayagua,admin,71142,1340015594
santa rosa de copan,14.77,-88.78,honduras,hn,hnd,copán,admin,35529,1340050563
san pedro sula,15.5,-88.03,honduras,hn,hnd,cortés,admin,680091,1340568412
yuscaran,13.944,-86.851,honduras,hn,hnd,el paraíso,admin,2371,1340315181
puerto lempira,15.262,-83.7716,honduras,hn,hnd,gracias a dios,admin,4856,1340110055
la esperanza,14.333,-88.1667,honduras,hn,hnd,intibucá,admin,5318,1340614286
roatan,16.33,-86.519,honduras,hn,hnd,islas de la bahía,admin,7514,1340163370
la paz,14.32,-87.684,honduras,hn,hnd,la paz,admin,17555,1340290947
gracias,14.5833,-88.5833,honduras,hn,hnd,lempira,admin,7909,1340141391
nueva ocotepeque,14.437,-89.182,honduras,hn,hnd,ocotepeque,admin,8780,1340380637
juticalpa,14.6704,-86.23,honduras,hn,hnd,olancho,admin,37442,1340411203
santa barbara,14.919,-88.236,honduras,hn,hnd,santa bárbara,admin,15119,1340312026
nacaome,13.53,-87.49,honduras,hn,hnd,valle,admin,47000,1340964186
yoro,15.1375,-87.1278,honduras,hn,hnd,yoro,admin,,1340638121
sibenik,43.7272,15.9058,croatia,hr,hrv,šibensko-kninska županija,admin,37112,1191444936
slavonski brod,45.1603,18.0156,croatia,hr,hrv,brodsko-posavska županija,admin,97718,1191097030
pozega,45.3403,17.6853,croatia,hr,hrv,požeško-slavonska županija,admin,,1191353181
virovitica,45.8319,17.3839,croatia,hr,hrv,virovitičko-podravska županija,admin,,1191128636
rijeka,45.33,14.45,croatia,hr,hrv,primorsko-goranska županija,admin,170992,1191949063
krapina,46.1608,15.8789,croatia,hr,hrv,krapinsko-zagorska županija,admin,,1191389404
dubrovnik,42.6609,18.0914,croatia,hr,hrv,dubrovačko-neretvanska županija,admin,36994,1191004286
sisak,45.4661,16.3783,croatia,hr,hrv,sisačko-moslavačka županija,admin,,1191526652
osijek,45.5504,18.68,croatia,hr,hrv,osječko-baranjska županija,admin,95077,1191917921
koprivnica,46.1628,16.8275,croatia,hr,hrv,koprivničko-križevačka županija,admin,,1191924250
cakovec,46.3844,16.4339,croatia,hr,hrv,međimurska županija,admin,,1191424625
vukovar,45.3433,18.9997,croatia,hr,hrv,vukovarsko-srijemska županija,admin,,1191345427
zadar,44.1201,15.2623,croatia,hr,hrv,zadarska županija,admin,71258,1191160875
gospic,44.5461,15.3747,croatia,hr,hrv,ličko-senjska županija,admin,,1191887616
varazdin,46.3044,16.3378,croatia,hr,hrv,varaždinska županija,admin,,1191291148
split,43.5204,16.47,croatia,hr,hrv,splitsko-dalmatinska županija,admin,214741,1191440208
pazin,45.2403,13.9367,croatia,hr,hrv,istarska županija,admin,,1191654566
zagreb,45.8,16,croatia,hr,hrv,"zagreb, grad",primary,722526,1191233290
karlovac,45.4872,15.5478,croatia,hr,hrv,karlovačka županija,admin,55063,1191133986
bjelovar,45.8986,16.8489,croatia,hr,hrv,bjelovarsko-bilogorska županija,admin,,1191340640
pula,44.8687,13.8481,croatia,hr,hrv,istarska županija,minor,61599,1191143009
port-au-prince,18.541,-72.336,haiti,ht,hti,ouest,primary,1998000,1332401940
port-de-paix,19.9318,-72.8295,haiti,ht,hti,nord-ouest,admin,34657,1332536650
cap-haitien,19.7592,-72.2125,haiti,ht,hti,nord,admin,281487,1332333795
gonaives,19.4504,-72.6832,haiti,ht,hti,artibonite,admin,166678,1332384588
hinche,19.143,-72.004,haiti,ht,hti,centre,admin,18590,1332748356
fort-liberte,19.6656,-71.8448,haiti,ht,hti,nord-est,admin,11465,1332603160
jacmel,18.235,-72.537,haiti,ht,hti,sud-est,admin,33563,1332314393
miragoane,18.4411,-73.0883,haiti,ht,hti,nippes,admin,,1332665283
les cayes,18.2004,-73.75,haiti,ht,hti,sud,admin,175457,1332587854
jeremie,18.6339,-74.1184,haiti,ht,hti,grand’anse,admin,30917,1332612037
szolnok,47.1864,20.1794,hungary,hu,hun,jász-nagykun-szolnok,admin,109261,1348287339
hodmezovasarhely,46.4167,20.3333,hungary,hu,hun,csongrád,admin,,1348676241
nagykanizsa,46.5142,16.9717,hungary,hu,hun,zala,admin,,1348509592
nyiregyhaza,47.9653,21.7187,hungary,hu,hun,szabolcs-szatmár-bereg,admin,176880,1348653343
budapest,47.5,19.0833,hungary,hu,hun,budapest,primary,1679000,1348611435
bekescsaba,46.672,21.101,hungary,hu,hun,békés,admin,65206,1348329493
eger,46.4,17.5833,hungary,hu,hun,somogy,admin,,1348314005
zalaegerszeg,46.844,16.84,hungary,hu,hun,zala,admin,61898,1348293073
szeged,46.2504,20.15,hungary,hu,hun,szeged,admin,187765,1348655615
kaposvar,46.367,17.8,hungary,hu,hun,somogy,admin,108528,1348114190
sopron,47.6833,16.6,hungary,hu,hun,győr-moson-sopron,admin,,1348988570
kecskemet,46.9,19.7,hungary,hu,hun,bács-kiskun,admin,113895,1348900171
debrecen,47.5305,21.63,hungary,hu,hun,debrecen,admin,231286,1348460698
miskolc,48.1004,20.78,hungary,hu,hun,miskolc,admin,247757,1348668815
szombathely,47.2253,16.6287,hungary,hu,hun,vas,admin,109518,1348565183
dunaujvaros,46.9807,18.9327,hungary,hu,hun,fejér,admin,,1348928583
veszprem,47.091,17.911,hungary,hu,hun,veszprém,admin,62023,1348279762
salgotarjan,48.105,19.826,hungary,hu,hun,nógrád,admin,39640,1348290189
szekesfehervar,47.1947,18.4081,hungary,hu,hun,fejér,admin,144319,1348968301
gyor,47.7004,17.63,hungary,hu,hun,győr,admin,136081,1348507878
tatabanya,47.55,18.433,hungary,hu,hun,komárom-esztergom,admin,70541,1348450358
pecs,46.0804,18.22,hungary,hu,hun,pécs,admin,186262,1348611992
szekszard,46.344,18.713,hungary,hu,hun,tolna,admin,34174,1348026284
eger,47.895,20.383,hungary,hu,hun,heves,admin,56647,1348559499
vac,47.7837,19.1332,hungary,hu,hun,pest,minor,35293,1348810997
sukabumi,-6.9096,106.9,indonesia,id,idn,jawa barat,,276414,1360447543
surakarta,-7.565,110.825,indonesia,id,idn,jawa tengah,,555308,1360853933
bogor,-6.57,106.75,indonesia,id,idn,jawa barat,,918000,1360771925
magelang,-7.4696,110.18,indonesia,id,idn,jawa tengah,,111461,1360065728
majene,-3.5336,118.966,indonesia,id,idn,sulawesi barat,minor,272377,1360498576
ende,-8.8623,121.6489,indonesia,id,idn,nusa tenggara timur,minor,77205,1360796329
maumere,-8.6189,122.2123,indonesia,id,idn,nusa tenggara timur,minor,104285,1360776014
kediri,-7.7896,112,indonesia,id,idn,jawa timur,,235143,1360498846
sibolga,1.75,98.8,indonesia,id,idn,sumatera utara,,217312,1360021193
binjai,3.6204,98.5001,indonesia,id,idn,sumatera utara,,564979,1360884608
tebingtinggi,3.3304,99.13,indonesia,id,idn,sumatera utara,,268043,1360386781
lhokseumawe,5.1914,97.1415,indonesia,id,idn,aceh,,140322,1360418625
bekasi,-6.2173,106.9723,indonesia,id,idn,jawa barat,,2378211,1360006015
malang,-7.98,112.61,indonesia,id,idn,jawa timur,,805000,1360141408
pakalongan,-6.8796,109.67,indonesia,id,idn,jawa tengah,,272000,1360039434
madiun,-7.6346,111.515,indonesia,id,idn,jawa timur,,186099,1360921516
tegal,-6.8696,109.12,indonesia,id,idn,jawa tengah,,237084,1360035814
cirebon,-6.7333,108.5666,indonesia,id,idn,jawa barat,,254298,1360011375
medan,3.58,98.65,indonesia,id,idn,sumatera utara,admin,2115000,1360543171
salatiga,-7.3095,110.4901,indonesia,id,idn,jawa tengah,,176000,1360433768
poso,-1.3896,120.76,indonesia,id,idn,sulawesi tengah,minor,47110,1360727615
surabaya,-7.2492,112.7508,indonesia,id,idn,jawa timur,admin,2845000,1360484663
jakarta,-6.1744,106.8294,indonesia,id,idn,jakarta,primary,9125000,1360771077
pematangsiantar,2.9614,99.0615,indonesia,id,idn,sumatera utara,,341200,1360769496
probolinggo,-7.7496,113.15,indonesia,id,idn,jawa timur,,181656,1360138476
pasuruan,-7.6296,112.9,indonesia,id,idn,jawa timur,,500000,1360084806
mojokerto,-7.4696,112.43,indonesia,id,idn,jawa timur,,112557,1360053101
baubau,-5.4699,122.6163,indonesia,id,idn,sulawesi tenggara,,24412,1360789994
parepare,-4.0167,119.6333,indonesia,id,idn,sulawesi selatan,,87776,1360021476
blitar,-8.0696,112.15,indonesia,id,idn,jawa timur,,132416,1360011677
watampone,-4.5328,120.3334,indonesia,id,idn,sulawesi selatan,minor,81629,1360956480
raba,-8.45,118.7666,indonesia,id,idn,nusa tenggara barat,minor,106101,1360014952
tuban,-6.8995,112.05,indonesia,id,idn,jawa timur,minor,76242,1360482232
pati,-6.7415,111.0347,indonesia,id,idn,jawa tengah,minor,122785,1360407556
kotabumi,-4.8333,104.9,indonesia,id,idn,lampung,minor,42366,1360992670
denpasar,-8.65,115.22,indonesia,id,idn,bali,admin,732344,1360848527
kuta,-8.7151,115.1841,indonesia,id,idn,bali,,30012,1360003468
biak,-1.1615,136.0485,indonesia,id,idn,papua,minor,103610,1360911386
perabumulih,-3.4432,104.2315,indonesia,id,idn,sumatera selatan,minor,103470,1360148993
sungaipenuh,-2.0631,101.3964,indonesia,id,idn,jambi,,95913,1360337679
manado,1.48,124.85,indonesia,id,idn,sulawesi utara,admin,451893,1360771278
timika,-4.5496,136.89,indonesia,id,idn,papua,,26021,1360525797
amahai,-3.3281,128.9405,indonesia,id,idn,maluku,minor,47653,1360767250
telukbutun,4.217,108.2,indonesia,id,idn,kepulauan riau,,140,1360984658
sampit,-2.5329,112.95,indonesia,id,idn,kalimantan tengah,minor,92710,1360020231
martapura,-3.4135,114.8365,indonesia,id,idn,kalimantan selatan,minor,198239,1360139854
jambi,-1.59,103.61,indonesia,id,idn,jambi,admin,457090,1360645580
tanjungpandan,-2.75,107.65,indonesia,id,idn,kepulauan bangka belitung,minor,62374,1360732632
sumenep,-7.0049,113.8496,indonesia,id,idn,jawa timur,minor,84656,1360439354
tarakan,3.3,117.633,indonesia,id,idn,kalimantan utara,,193069,1360080072
sorong,-0.8554,131.285,indonesia,id,idn,papua barat,,125535,1360018780
singkawang,0.912,108.9655,indonesia,id,idn,kalimantan barat,,248012,1360906363
bukittinggi,-0.3031,100.3615,indonesia,id,idn,sumatera barat,,506964,1360552560
tasikmalaya,-7.3254,108.2147,indonesia,id,idn,jawa barat,,271143,1360027771
sawahlunto,-0.6663,100.7833,indonesia,id,idn,sumatera barat,,50354,1360188622
langsa,4.6736,97.9664,indonesia,id,idn,aceh,,117256,1360337304
ruteng,-8.6118,120.4698,indonesia,id,idn,nusa tenggara timur,minor,53976,1360084520
merauke,-8.4932,140.4018,indonesia,id,idn,papua,minor,34412,1360904439
banyuwangi,-8.195,114.3696,indonesia,id,idn,jawa timur,minor,172424,1360008480
jember,-8.1727,113.6873,indonesia,id,idn,jawa timur,minor,298585,1360316553
nabire,-3.3515,135.5134,indonesia,id,idn,papua,minor,43898,1360322221
lahat,-3.8,103.5333,indonesia,id,idn,sumatera selatan,minor,65906,1360094721
cilacap,-7.7188,109.0154,indonesia,id,idn,jawa tengah,minor,1174964,1360503809
indramayu,-6.3356,108.319,indonesia,id,idn,jawa barat,minor,123263,1360004807
praya,-8.7223,116.2923,indonesia,id,idn,nusa tenggara barat,minor,35183,1360664646
waingapu,-9.6582,120.253,indonesia,id,idn,nusa tenggara timur,minor,48828,1360882365
ternate,0.793,127.363,indonesia,id,idn,maluku utara,,187521,1360041663
kualakapuas,-3.0996,114.35,indonesia,id,idn,kalimantan tengah,minor,35632,1360858401
balikpapan,-1.25,116.83,indonesia,id,idn,kalimantan timur,,445905,1360500922
bontang,0.1333,117.5,indonesia,id,idn,kalimantan timur,,101691,1360692406
singaraja,-8.1152,115.0944,indonesia,id,idn,bali,minor,234468,1360426282
pinrang,-3.7857,119.6522,indonesia,id,idn,sulawesi selatan,minor,182731,1360941841
